L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,size,covered
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,kidney surgery,nephropexy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,kidney surgery,nephrolitholapaxy,,,,,1,0
RadLex entity,procedure,treatment,ablation,cryoablation,,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,adrenal surgery,adrenalectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ureter surgery,ureterostomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ureter surgery,ureterocalycostomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ureter surgery,transuretero ureterostomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ureter surgery,ileal ureter construction,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ureter surgery,ureterectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ureter surgery,ureteroneocystostomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ureter surgery,ureteral reimplantation,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ureter surgery,ureterolysis,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ureter surgery,endopyelotomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,bladder surgery,augmentation cystoplasty,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,bladder surgery,partial cystectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,bladder surgery,cystoprostatectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,bladder surgery,cystectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,bladder surgery,Boari flap,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,bladder surgery,psoas hitch,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,bladder surgery,cystotomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,bladder surgery,vesicostomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,bladder surgery,cystodiathermy of tumor,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urinary diversion,ileal conduit,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urinary diversion,colon loop diversion,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urinary diversion,Studer pouch,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urinary diversion,Indiana pouch,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urinary diversion,ureterosigmoidostomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urinary diversion,perineal urethrostomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urethral surgery,urethroplasty,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urethral surgery,epispadias repair,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urethral surgery,hypospadias repair,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urethral surgery,urethrectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urethral surgery,internal urethrotomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urethral surgery,urethrostomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,prostate surgery,prostatectomy,,,,,1,0
RadLex entity,procedure,treatment,ablation,androgen ablation therapy,,,,,,,1,0
RadLex entity,procedure,treatment,ablation,cryosurgical ablation,,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,prostate surgery,prostatotomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,testis vas deferens or seminal vesicle surgery,orchiectomy,,,,,1,0
RadLex entity,property,teaching descriptor,perceptual difficulty,basic perceptual difficulty,,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,testis vas deferens or seminal vesicle surgery,testicular prosthesis,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,testis vas deferens or seminal vesicle surgery,orchiopexy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,testis vas deferens or seminal vesicle surgery,orchioplasty,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,testis vas deferens or seminal vesicle surgery,orchiotomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,testis vas deferens or seminal vesicle surgery,varicocelectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,testis vas deferens or seminal vesicle surgery,vasectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,testis vas deferens or seminal vesicle surgery,transvesical seminal vesiculostomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,testis vas deferens or seminal vesicle surgery,seminal vesiculectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,lymph node surgery,lymph node dissection,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,lymph node surgery,lymphadenectomy,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ovaries or adnexal surgery,salpingo-oophorectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ovaries or adnexal surgery,ovarian autotransplantation,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ovaries or adnexal surgery,salpingoplasty,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,ovaries or adnexal surgery,Fallopian tube recanalization,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,uterus surgery,uterine artery embolization,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,uterus surgery,dilation and curettage,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,uterus surgery,dilation and evacuation,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,uterus surgery,myomectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,uterus surgery,Cesarean section,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,uterus surgery,abortion,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,uterus surgery,hysterectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,uterus surgery,endometrectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,uterus surgery,endometriomectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,vaginal or labial surgery,vaginectomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,vaginal or labial surgery,vaginoplasty,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,vaginal or labial surgery,episiotomy,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,vaginal or labial surgery,labioplasty,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,vaginal or labial surgery,hymenoplasty,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,vaginal or labial surgery,vaginal delivery,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,orthopedic surgery,fracture augmentation,vertebral augmentation,vertebroplasty,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,orthopedic surgery,fracture augmentation,vertebral augmentation,kyphoplasty,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,orthopedic surgery,fracture fixation,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,orthopedic surgery,osteotomy,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,orthopedic surgery,joint reconstruction,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,orthopedic surgery,arthroplasty,unicompartmental arthroplasty,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,orthopedic surgery,arthroplasty,hemiarthroplasty,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,orthopedic surgery,bone grafting,,,,,,1,0
RadLex entity,procedure,treatment,ablation,radiofrequency ablation,,,,,,,1,0
RadLex entity,property,teaching descriptor,perceptual difficulty,intermediate perceptual difficulty,,,,,,,1,0
RadLex entity,property,teaching descriptor,perceptual difficulty,advanced perceptual difficulty,,,,,,,1,0
RadLex entity,property,teaching descriptor,analytical difficulty,basic analytical difficulty,,,,,,,1,0
RadLex entity,property,teaching descriptor,analytical difficulty,intermediate analytical difficulty,,,,,,,1,0
RadLex entity,property,teaching descriptor,analytical difficulty,advanced analytic difficulty,,,,,,,1,0
RadLex entity,property,teaching descriptor,representativeness,typical,,,,,,,1,0
RadLex entity,property,teaching descriptor,representativeness,atypical,,,,,,,1,0
RadLex entity,property,teaching descriptor,representativeness,mimics another entity,,,,,,,1,0
RadLex entity,Radlex descriptor,normality descriptor,abnormal,,,,,,,,1,0
RadLex entity,Radlex descriptor,quantity descriptor,none,,,,,,,,1,0
RadLex entity,Radlex descriptor,certainty descriptor,almost certainly not,,,,,,,,1,0
RadLex entity,Radlex descriptor,quantity descriptor,present,,,,,,,,1,0
RadLex entity,Radlex descriptor,quantity descriptor,absent,,,,,,,,1,0
RadLex entity,Radlex descriptor,certainty descriptor,yes,,,,,,,,1,0
RadLex entity,Radlex descriptor,certainty descriptor,no,,,,,,,,1,0
RadLex entity,report component,report section,imaging technique section,,,,,,,,1,0
RadLex entity,report component,report section,comparison section,,,,,,,,1,0
RadLex entity,report component,report header,,,,,,,,,1,0
RadLex entity,report component,report section,observations section,,,,,,,,1,0
RadLex entity,report,,,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,echogenicity characteristic,heterogenously echogenic,,,,,,1,0
RadLex entity,procedure step,image processing procedure step,primary reconstruction step,MR primary reconstruction step,perfusion image reconstruction,cerebral blood volume map,,,,,1,0
RadLex entity,procedure step,image processing procedure step,primary reconstruction step,MR primary reconstruction step,perfusion image reconstruction,time-to-peak map,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,bronchocentric,,,,,,1,0
RadLex entity,Radlex descriptor,location descriptor,centrilobular,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,portography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,urography,,,,,,,,1,0
RadLex entity,property,patient position,flexion position,acute flexion position,,,,,,,1,0
RadLex entity,property,patient position,decubitus position,decubitus bilateral position,,,,,,,1,0
RadLex entity,property,patient position,patient rotation position,left rotation position,,,,,,,1,0
RadLex entity,property,patient position,patient rotation position,neutral rotation position,,,,,,,1,0
RadLex entity,property,patient position,patient rotation position,right rotation position,,,,,,,1,0
RadLex entity,property,patient position,bending position,left bending position,,,,,,,1,0
RadLex entity,property,patient position,modified prone position,,,,,,,,1,0
RadLex entity,property,patient position,bending position,right bending position,,,,,,,1,0
RadLex entity,property,patient position,supine position,supine lateral position,,,,,,,1,0
RadLex entity,property,patient position,extension position,extension and fan lateral position,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,orderable technique,interoperative,,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,axial rolled projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,axiolateral oblique projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,dorsoplantar projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,inferomedial to superolateral axial projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,lateral left projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,lateral right projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,modified parietoacanthial projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,posterior profile projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,posteroanterior tangential projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,posteroanterior projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,submentovertex projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,superolateral to inferomedial axial projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,tangential projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,transoral projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,transthoracic lateral projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,verticosubmental projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,orbitoparietal oblique projection,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,axillary tail,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,cleavage,,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,therapeutic agent,medication,diamox,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,direct coronal,,,,,,,,1,0
RadLex entity,property,patient maneuver,breathing maneuver,inspiration expiration maneuver,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,magnification,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,nipple markers,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,orthogonal,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,roll lateral,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,roll medial,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,secretin,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,spot compression,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,patient state,under stress,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,phase descriptor,triphase,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,acquisition,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,attenuation,,,,,,,,1,0
RadLex entity,property,imaging procedure property,image processing attribute,motion artifact reduction method,gating,cardresp gated,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,localizer,,,,,,,,1,0
RadLex entity,property,imaging procedure property,image processing attribute,reconstruction,,,,,,,1,0
RadLex entity,property,measurement type,volume,,,,,,,,1,0
RadLex entity,property,measurement type,slice thickness,slab,,,,,,,1,0
RadLex entity,Radlex descriptor,thickness descriptor,thick,,,,,,,,1,0
RadLex entity,Radlex descriptor,thickness descriptor,thin,,,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,spinal region,cervical spine region,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,spinal region,lumbar spine region,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,spinal region,sacral spine region,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,spinal region,thoracic spine region,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,pituitary region,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,perirectal region,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,angio time,,,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,cardiac region,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,flow-encoded,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,fluid-attenuated,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,image addition,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,max IP,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,metabolite map,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,multiecho,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,non-parallel,,,,,,,,1,0
RadLex entity,Radlex descriptor,orientation descriptor,parallel,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,phase-subtract,,,,,,,,1,0
RadLex entity,Radlex descriptor,temporal descriptor,after,post-contrast,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,real-time,,,,,,,,1,0
RadLex entity,process,motion,,,,,,,,,1,0
RadLex entity,property,phase,,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,short tau inversion recovery,,,,,,,,1,0
RadLex entity,property,measurement type,velocity,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,min IP,,,,,,,,1,0
RadLex entity,property,temperature,,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,time-of-flight,,,,,,,,1,0
RadLex entity,procedure,measurement procedure,densitometry,,,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,petromastoid region,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,adrenal region,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,spinal region,cervicothoracic spine region,,,,,1,0
RadLex entity,procedure,imaging procedure,imaging without IV contrast,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,imaging with contrast,imaging with IV contrast,,,,,,,1,0
RadLex entity,procedure,imaging procedure,imaging without then with IV contrast,,,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,parietoacanthial projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,parietoorbital oblique projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,plantodorsal projection,,,,,,1,0
RadLex entity,property,imaging procedure property,image processing attribute,kernel,constant angle kernel,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,acanthioparietal projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,anterior profile projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,anterolateral projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,anteroposterior projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,anteroposterior oblique projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,anteroposterior tangential projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,posteroanterior oblique projection,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,fiducial,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,tube or catheter,tube,shunt tubing,,,,1,0
RadLex entity,property,measurement type,calcium score,,,,,,,,1,0
RadLex entity,property,flow,CSF flow,,,,,,,,1,0
RadLex entity,Radlex descriptor,patient descriptor,donor,,,,,,,,1,0
RadLex entity,property,function,,,,,,,,,1,0
RadLex entity,property,measurement type,length,leg length,,,,,,,1,0
RadLex entity,Radlex descriptor,temporal descriptor,before,preoperative,,,,,,,1,0
RadLex entity,procedure,quality control,,,,,,,,,1,0
RadLex entity,procedure,assessment procedure,screening,screening with implant,,,,,,,1,0
RadLex entity,procedure,ventriculostomy,,,,,,,,,1,0
RadLex entity,property,viability,,,,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,prosthesis,,,,,,1,0
RadLex entity,property,morphology,,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,joint survey,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,modulus,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,proton-density,,,,,,,,1,0
RadLex entity,Radlex descriptor,temporal descriptor,before,pre-contrast,,,,,,,1,0
RadLex entity,report component,report footer,,,,,,,,,1,0
RadLex entity,property,patient maneuver,body rotation maneuver,,,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,intraoral region,,,,,,1,0
RadLex entity,property,imaging procedure property,image processing attribute,kernel,bone kernel,,,,,,1,0
RadLex entity,property,imaging procedure property,image processing attribute,kernel,brain kernel,,,,,,1,0
RadLex entity,property,imaging procedure property,image processing attribute,kernel,lung kernel,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,MR acquisition,volume acquisition,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging acquisition,,,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,MR acquisition,spectroscopy acquisition,,,,,,1,0
RadLex entity,property,patient maneuver,physiological rest,,,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,MR acquisition,perfusion acquisition,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,MR acquisition,fluoroscopy acquisition,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,MR acquisition,resp-gated acquisition,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,MR acquisition,cardresp-gated acquisition,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,MR acquisition,cardiac-gated acquisition,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,MR acquisition,cardiac acquisition,,,,,,1,0
RadLex entity,property,imaging procedure property,image processing attribute,kernel,soft tissue kernel,,,,,,1,0
RadLex entity,property,language of term,French,,,,,,,,1,0
RadLex entity,object,medical object,medical device,imaging device,MR device,,,,,,1,0
RadLex entity,object,medical object,medical device,imaging device,nuclear imaging device,,,,,,1,0
RadLex entity,object,medical object,medical device,laser crystal,,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,spinal implant,titanium interbody spacer,,,,1,0
RadLex entity,clinical finding,pathophysiologic finding,degenerative disorder,deposition,mineral deposition disorder,calcification,typically benign calcification,coarse calcification,,,1,0
RadLex entity,clinical finding,pathophysiologic finding,degenerative disorder,deposition,mineral deposition disorder,calcification,suspicious calcification,amorphous calcification,,,1,0
RadLex entity,Radlex descriptor,certainty descriptor,definitely,,,,,,,,1,0
RadLex entity,Radlex descriptor,certainty descriptor,probably,,,,,,,,1,0
RadLex entity,Radlex descriptor,certainty descriptor,possibly,,,,,,,,1,0
RadLex entity,Radlex descriptor,density descriptor,low density,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,distribution pattern,regional,,,,,,,1,0
RadLex entity,Radlex descriptor,composition descriptor,predominantly fatty,,,,,,,,1,0
RadLex entity,Radlex descriptor,composition descriptor,scattered fibroglandular densities,,,,,,,,1,0
RadLex entity,Radlex descriptor,density descriptor,high density,heterogeneously dense,,,,,,,1,0
RadLex entity,Radlex descriptor,density descriptor,high density,extremely dense,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,visibility descriptor,circumscribed,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,microlobulated,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,visibility descriptor,obscured,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,visibility descriptor,indistinct,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,spiculated,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,coarse,,,,,,,,1,0
RadLex entity,Radlex descriptor,disease origin descriptor,dystrophic,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,eggshell,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,large rod-like,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,lucent-centered,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,polygonal,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,fine linear,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,coarse heterogeneous,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,fine pleomorphic,,,,,,,,1,0
RadLex entity,Radlex descriptor,disease origin descriptor,secretory,,,,,,,,1,0
RadLex entity,Radlex descriptor,status descriptor,marked,,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging error,image defect,abnormal signal void,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging error,image defect,artifact,object artifact,clip artifact,,,,1,0
RadLex entity,property,imaging procedure property,imaging error,image defect,artifact,susceptibility artifact,,,,,1,0
RadLex entity,Radlex descriptor,speed descriptor,slow,,,,,,,,1,0
RadLex entity,Radlex descriptor,speed descriptor,rapid,,,,,,,,1,0
RadLex entity,Radlex descriptor,temporal descriptor,persistent,,,,,,,,1,0
RadLex entity,property,imaging procedure property,enhancement phase,delayed phase,persistent delayed phase,,,,,,1,0
RadLex entity,property,imaging procedure property,enhancement phase,delayed phase,plateau delayed phase,,,,,,1,0
RadLex entity,property,imaging procedure property,enhancement phase,delayed phase,washout delayed phase,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,plateau,,,,,,,,1,0
RadLex entity,property,symmetry,,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,gently lobulated,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,angular,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,echogenicity characteristic,anechoic,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,echogenicity characteristic,complex cystic and solid echogenicity,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,attenuation characteristic,posterior acoustic feature,no posterior acoustic features,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,attenuation characteristic,posterior acoustic feature,posterior acoustic enhancement,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,attenuation characteristic,posterior acoustic feature,posterior acoustic shadowing,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,attenuation characteristic,posterior acoustic feature,combined posterior acoustic pattern,,,,,1,0
RadLex entity,property,tumor vascularity,vascularity not present or addressed,,,,,,,,1,0
RadLex entity,property,tumor vascularity,vascularity present immediately adjacent to lesion,,,,,,,,1,0
RadLex entity,property,tumor vascularity,diffusely increased vascularity in surrounding tissue,,,,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,no effect of mass on surrounding tissue,,,,,,,1,0
RadLex entity,procedure,imaging procedure,intravenous pyelography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,upper GI series,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,retrograde ureteropyelography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,retrograde pyelography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,nephrotomography,,,,,,,,1,0
RadLex entity,imaging modality,nuclear medicine imaging,scintigraphy,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,liver scan,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,cholecystography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,bronchography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,small bowel series,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,urethrography,voiding urethrography,,,,,,,1,0
RadLex entity,procedure,imaging procedure,angiography,arteriography,,,,,,,1,0
